"id. Response ID";"submitdate. Date submitted";"lastpage. Last page";"startlanguage. Start language";"seed. Seed";"ProlificID. Please enter your Prolific ID";"audio. Please listen to the following audio snippet and type in what you heard.   Your browser does not support the audio element. ";"q0r725[SQ001]. Please position your head to fit within the square on the camera image (top left).&gt; If the square is green, click on 'Next.'(&gt; If the Next button doesn't work right away, click a few times on any spot on the screen when the square is green.)Ensure you are in an undisturbed and well-lit room while answering the following questionnaire.Maximize your browser window.    []";"G02Q38[SQ001]. To calibrate the eye tracker, click on ALL red squares.  IMPORTANT: Move the mouse to the square, LOOK AT THE SQUARE SO THAT THE RED DOT IS NEAR THE SQUARE.Click on the square and a new square appears.The box below will be automatically checked if all was done...  Progress: 0/45       [DONE]";"G03Q39[SQ001].   Please first click and then look at the red dot in the middle of the screen for 10 seconds.  This is to ensure that the eye-tracker is correctly working... After that, the Next button will appear.     [Done]";"videoinfo. Feedback visualizations are displayed during this journey.  Please click ""Yes"" if you understand. ";"DNC. As soon as Start Video is being pressed, the video will be played in fullscreen mode. DO NOT pause the video or leave fullscreen mode. Finish watching the video before doing anything else.    Start VideoRe-enter Fullscreen  ";"correctDNC. Was the video displayed correctly?";"spacer.    ";"TLX1[TLXme]. How much mental demand was involved in receiving and processing information (e.g., thinking, deciding, calculating, remembering, looking, searching ...)? Was the task easy or challenging, simple or complex, does it require high accuracy or is it error tolerant?  []";"distraction5[SQ001]. Please select the fifth option. []";"perceivedSafety[SQ001]. How would you estimate your current emotional state?  [Anxious | Relaxed]";"perceivedSafety[SQ002]. How would you estimate your current emotional state?  [Agitated | Calm]";"perceivedSafety[SQ003]. How would you estimate your current emotional state?  [Unsafe | Safe]";"perceivedSafety[SQ004]. How would you estimate your current emotional state?  [Timid | Confident]";"Trust[SQ002]. Evaluate the following statements:  [I trust the highly automated vehicle.]";"Trust[SQ001]. Evaluate the following statements:  [I can rely on the highly automated vehicle.]";"Trust[SQ003]. Evaluate the following statements:  [The automated vehicle state was always clear to me.]";"Trust[SQ004]. Evaluate the following statements:  [The automated vehicle reacts unpredictably.]";"Trust[SQ005]. Evaluate the following statements:  [I was able to understand why things happened.]";"Trust[SQ006]. Evaluate the following statements:  [it's difficult to identify what the automated vehicle will do next.]";"vanDerAccept[useful]. Please rate the following regarding your judgment of the system. [Useful | Useless ]";"vanDerAccept[pleas]. Please rate the following regarding your judgment of the system. [Pleasant | Unpleasant]";"vanDerAccept[bad]. Please rate the following regarding your judgment of the system. [Bad | Good]";"vanDerAccept[nice]. Please rate the following regarding your judgment of the system. [Nice | Annoying]";"vanDerAccept[effe]. Please rate the following regarding your judgment of the system. [Effective | Superfluous]";"vanDerAccept[irri]. Please rate the following regarding your judgment of the system. [Irritating | Likeable]";"vanDerAccept[assis]. Please rate the following regarding your judgment of the system. [Assisting | Worthless]";"vanDerAccept[undes]. Please rate the following regarding your judgment of the system. [Undesirable | Desirable]";"vanDerAccept[rais]. Please rate the following regarding your judgment of the system. [Raising Alertness | Sleep-Inducing]";"CSUS[freq]. Please answer the following questions [I think that I would like to use these visualizations frequently.]";"CSUS[complex]. Please answer the following questions [I found the visualizations unnecessarily complex.]";"perception[p1b]. Please indicate your agreement with following statements. [The automated vehicle recognizes all pedestrians in every situation perfectly.]";"perception[p2b]. Please indicate your agreement with following statements. [The automated vehicle recognizes all vehicles in every situation perfectly.]";"perception[p3b]. Please indicate your agreement with following statements. [The automated vehicle recognizes all signposts in every situation perfectly.]";"perception[pintention]. Please indicate your agreement with following statements. [The automated vehicle predicts all pedestrian intentions in every scene perfectly.]";"perception[p4b]. Please indicate your agreement with following statements. [The automated vehicle has perfect longitudinal guidance (braking, acceleration, ...).]";"perception[p5b]. Please indicate your agreement with following statements. [The automated vehicle has perfect lateral guidance (keeping track, staying on the road).]";"perception[unsafeJudgement]. Please indicate your agreement with following statements. [The automated vehicle made an unsafe judgement in this situation.]";"perception[reactapprop]. Please indicate your agreement with following statements. [The automated vehicle reacted appropriately to the environment.]";"perception[performbetter]. Please indicate your agreement with following statements. [I would have performed better than the automated vehicle in this situation.]";"perception[willdo]. Please indicate your agreement with following statements. [It was always clear what the automated vehicle will do next.]";"TUI[SQ001]. Please rate the following statements. [In the virtual situation I could forget my real problems.]";"TUI[SQ002]. Please rate the following statements. [When I use the virtual simulation, I feel like I'm in another world.]";"TUI[SQ003]. Please rate the following statements. [During the virtual simulation I completely forgot the world around me.]";"TUI[SQ004]. Please rate the following statements. [Through the virtual simulation I had the feeling of really experiencing the situation.]";"SART11[SART1]. Instability of Situation   How changeable is the situation? Is the situation highly unstable and likely to change suddenly (High) or is it very stable and straightforward (Low)?  []";"SART21[SART2]. Complexity of Situation   How complicated is the situation? Is it complex with many interrelated components (High) or is it simple and straightforward (Low)?  []";"SART31[SART3]. Variability of Situation   How many variables are changing within the situation? Are there a large number of factors varying (High) or are there very few variables changing (Low)?  []";"SART41[SART4]. Arousal   How aroused are you in the situation? Are you alert and ready for activity (High) or do you have a low degree of alertness (Low)?  []";"SART51[SART5]. Concentration of Attention   How much are you concentrating on the situation? Are you concentrating on many aspects of the situation (High) or focussed on only one (Low)?  []";"distractor1[SART5]. Examination of Attention  Please select the first option.  []";"SART61[SART6]. Division of Attention   How much is your attention divided in the situation? Are you concentrating on many aspects of the situation (High) or focussed on only one (Low)?  []";"SART71[SART7]. Spare Mental Capacity   How much mental capacity do you have to spare in the situation? Do you have sufficient to attend to many variables (High) or nothing to spare at all (Low)?  []";"SART81[SART8]. Information Quantity   How much information have you gained about the situation? Have you received and understood a great deal of knowledge (High) or very little (Low)?  []";"SART91[SART9]. Information Quality  How good/accurate/of value was the information provided? Was it accessible, usable, and accurate (High) or difficult to obtain and inaccurate (Low)?  []";"SART101[SART10]. Familiarity with Situation   How familiar are you with the situation? Do you have a great deal of relevant experience (High) or is it a new situation (Low)?  []";"drivingstyle[SART1]. Driving Style  How would you rate the driving style of the automated vehicle?  []";"ownq[expected]. Please answer the questions. [The automated vehicle drove as I expected at all times.]";"ownq[clearReason]. Please answer the questions. [The reasons for the automated vehicle's behavior were clear to me at all times.]";"ownq[reason]. Please answer the questions. [I think the visualizations provided were reasonable.]";"ownq[necc]. Please answer the questions. [I think the visualizations provided were necessary.]";"ownq[clutter]. Please answer the questions. [I think there were too many visualizations provided.]";"ownq[moreper]. Please answer the questions. [I would have liked more information regarding the automated vehicle's perception (what did the automated vehicle ""see"").]";"ownq[morepre]. Please answer the questions. [I would have liked more information regarding the automated vehicle's predictions (how does the automated vehicle think the future will be).]";"ownq[moreego]. Please answer the questions. [I would have liked more information regarding the automated vehicle's future path (where will the automated vehicle drive to).]";"feedback. Here, you can give open feedback regarding concerns, improvement proposals and other thoughts."
"28";"1980-01-01 00:00:00";"8";"en";"27399727";"66608717511d33975d38bd34";"one three two";"Y";"Y";"Y";"Y";"";"Y";"";"15";"5";"1";"2";"2";"1neg";"4";"4";"4";"3";"4";"2";"1";"neg1";"0";"neg1";"2";"0";"1";"0";"neg1";"2";"2";"3";"6";"5";"3";"6";"6";"2";"6";"4";"5";"3";"2";"5";"2";"5";"6";"6";"2";"6";"1";"6";"2";"5";"5";"5";"2";"5";"5";"5";"5";"4";"3";"6";"6";"The eye tracker appeared to work well enough during calibration, but struggled during the 10 second test. "
"29";"1980-01-01 00:00:00";"8";"en";"1533696337";"65cbe8940549c170484ea078";"one three two";"Y";"Y";"Y";"Y";"";"Y";"";"10";"5";"1neg";"0";"3";"3";"5";"5";"5";"1";"5";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"2";"5";"1";"7";"7";"7";"7";"7";"7";"1";"7";"1";"7";"7";"7";"7";"3";"2";"6";"6";"4";"5";"1";"6";"6";"7";"7";"7";"1";"7";"7";"7";"7";"1";"1";"6";"5";""
"30";"1980-01-01 00:00:00";"8";"en";"1144621487";"65771b60491a7f2586a8e76e";"132";"Y";"Y";"Y";"Y";"";"Y";"";"18";"5";"3";"3";"3";"3";"5";"5";"5";"1";"5";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"0";"5";"1";"7";"7";"7";"7";"7";"7";"1";"7";"1";"6";"7";"7";"7";"7";"5";"6";"6";"6";"6";"1";"5";"5";"6";"6";"6";"1";"7";"7";"7";"7";"3";"7";"7";"7";""
"31";"1980-01-01 00:00:00";"8";"en";"1112234352";"55b237e6fdf99b19ea79d2f7";"132";"Y";"Y";"Y";"Y";"";"Y";"";"20";"5";"3";"3";"3";"3";"2";"2";"2";"3";"3";"3";"1";"neg1";"0";"neg1";"0";"1";"0";"0";"2";"2";"3";"2";"1";"2";"1";"5";"5";"4";"4";"7";"3";"7";"7";"7";"7";"4";"5";"5";"7";"7";"1";"7";"2";"4";"4";"2";"3";"5";"5";"3";"5";"2";"6";"7";"6";""
"32";"1980-01-01 00:00:00";"8";"en";"1509676";"663b3c89bb37320e461e78a8";"132";"Y";"Y";"Y";"Y";"";"Y";"";"10";"5";"3";"3";"3";"3";"4";"4";"4";"4";"4";"4";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"2";"4";"1";"6";"6";"6";"6";"6";"6";"1";"6";"4";"6";"4";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"2";"6";"6";"6";"6";"6";"6";"6";"6";"INTERESTING SURVEY"
"33";"1980-01-01 00:00:00";"8";"en";"1290146397";"613929236e3092c6bad219ab";"one three two";"Y";"Y";"Y";"Y";"";"Y";"";"13";"5";"1neg";"1neg";"1neg";"1neg";"4";"4";"4";"1";"4";"1";"2";"0";"neg2";"0";"2";"0";"2";"neg1";"0";"4";"1";"7";"7";"7";"2";"5";"5";"4";"6";"2";"6";"7";"7";"7";"7";"5";"5";"4";"5";"7";"7";"5";"5";"7";"5";"6";"5";"7";"7";"7";"7";"7";"6";"6";"6";"n/a"
"34";"1980-01-01 00:00:00";"8";"en";"1398343969";"66c6af5630db21d563e02098";"132";"Y";"Y";"Y";"Y";"";"Y";"";"5";"5";"3";"3";"3";"3";"4";"4";"4";"5";"5";"5";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"0";"5";"1";"7";"7";"7";"7";"7";"7";"1";"7";"6";"7";"6";"6";"6";"7";"1";"1";"5";"2";"2";"1";"3";"3";"4";"6";"4";"2";"6";"7";"7";"7";"1";"7";"7";"7";"If another car were to stop at the front of the road, what would the automated vehicle do? Would it go around it or wait patiently until the other car at the front starts moving?"
"35";"1980-01-01 00:00:00";"8";"en";"1642390385";"665aa22fdf894eb352486c4e";"132";"Y";"Y";"Y";"Y";"";"Y";"";"20";"5";"3";"3";"3";"3";"5";"5";"5";"5";"5";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"2";"5";"1";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"1";"1";"7";"7";"7";"1";"7";"7";"7";"7";"7";"1";"7";"7";"7";"7";"7";"7";"7";"7";"N/A"
"36";"1980-01-01 00:00:00";"8";"en";"924527103";"111122223333444455556666";"132";"Y";"Y";"Y";"Y";"";"Y";"";"11";"5";"0";"1";"0";"1";"3";"4";"3";"3";"4";"3";"1";"0";"neg1";"1";"1";"0";"0";"neg1";"1";"2";"3";"5";"5";"5";"4";"5";"5";"2";"5";"4";"3";"5";"5";"4";"5";"4";"4";"3";"4";"3";"1";"3";"5";"5";"5";"5";"3";"5";"5";"4";"5";"4";"4";"3";"6";"N/A"
"37";"1980-01-01 00:00:00";"8";"en";"159712365";"000011112222333344445555";"1 3 2";"Y";"Y";"Y";"Y";"";"Y";"";"3";"5";"2";"2";"2";"2";"4";"4";"3";"2";"4";"3";"2";"1";"neg2";"2";"1";"neg1";"1";"neg1";"neg1";"3";"2";"5";"7";"6";"4";"5";"6";"2";"5";"6";"5";"4";"3";"3";"4";"2";"1";"2";"1";"2";"1";"2";"2";"4";"5";"7";"2";"6";"5";"5";"5";"4";"2";"3";"6";""
"38";"1980-01-01 00:00:00";"8";"en";"111451107";"655f7e55e36be4f00b49aa5e";"132";"Y";"Y";"Y";"Y";"";"Y";"";"6";"5";"3";"3";"2";"1";"5";"4";"4";"1";"5";"1";"0";"1";"neg1";"2";"1";"neg1";"0";"neg1";"0";"4";"1";"7";"7";"7";"7";"6";"6";"1";"6";"2";"7";"6";"7";"5";"6";"3";"1";"5";"4";"3";"1";"5";"6";"6";"6";"6";"1";"7";"7";"5";"2";"4";"2";"2";"5";"N/A"
"39";"1980-01-01 00:00:00";"8";"en";"1136619271";"6631fb973b8c5d18eb1ad513";"132";"Y";"Y";"Y";"Y";"";"Y";"";"9";"5";"3";"3";"3";"2";"4";"4";"4";"1";"4";"2";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"2";"4";"2";"6";"6";"6";"6";"6";"6";"2";"6";"6";"6";"6";"6";"6";"6";"2";"2";"3";"3";"4";"1";"4";"2";"5";"6";"6";"2";"6";"6";"6";"6";"4";"6";"6";"6";""
"40";"1980-01-01 00:00:00";"8";"en";"1685570788";"65c1512b51dc8b722a7fe306";"132";"Y";"Y";"Y";"Y";"";"Y";"";"9";"5";"0";"0";"0";"0";"4";"3";"4";"2";"3";"2";"1";"1";"neg2";"1";"0";"neg1";"1";"neg1";"neg2";"3";"2";"5";"5";"4";"3";"5";"5";"3";"5";"4";"4";"6";"6";"6";"6";"5";"6";"5";"4";"5";"5";"5";"4";"5";"5";"4";"3";"5";"4";"4";"4";"3";"5";"5";"4";"N/A"
"41";"1980-01-01 00:00:00";"8";"en";"539341789";"6676fab6295042ff191ead64";"132";"Y";"Y";"Y";"Y";"";"Y";"";"2";"5";"2";"2";"2";"2";"5";"5";"4";"1";"4";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"neg1";"4";"2";"4";"6";"6";"3";"6";"6";"1";"7";"1";"6";"6";"6";"6";"6";"2";"3";"3";"2";"3";"1";"3";"6";"5";"5";"6";"1";"6";"6";"6";"5";"3";"3";"3";"3";"n/a"
"42";"1980-01-01 00:00:00";"8";"en";"45846362";"66afcaa60f7d8f58dc21db8e";"132";"Y";"Y";"Y";"Y";"";"Y";"";"20";"5";"3";"3";"3";"3";"5";"5";"5";"1";"5";"1";"2";"2";"neg2";"1";"0";"1";"2";"neg1";"2";"4";"1";"7";"7";"7";"7";"7";"7";"1";"7";"2";"7";"6";"6";"6";"6";"1";"6";"6";"1";"1";"1";"1";"1";"1";"1";"1";"1";"7";"7";"7";"7";"2";"1";"1";"1";"N/A"
"43";"1980-01-01 00:00:00";"8";"en";"1214918773";"6152be1021c9ab590015a3e3";"132";"Y";"Y";"Y";"Y";"";"Y";"";"10";"5";"3";"3";"3";"2";"4";"4";"4";"1";"5";"1";"0";"0";"0";"neg1";"0";"1";"0";"1";"0";"2";"4";"7";"7";"7";"6";"7";"7";"1";"7";"4";"7";"4";"5";"6";"6";"3";"5";"5";"6";"5";"1";"5";"5";"4";"5";"4";"2";"7";"7";"4";"3";"6";"4";"4";"4";""
"44";"1980-01-01 00:00:00";"8";"en";"1792289660";"5555555555eeeeee55555555";"one three two";"Y";"Y";"Y";"Y";"";"Y";"";"12";"5";"1";"2";"2";"1";"4";"4";"3";"2";"4";"2";"neg1";"neg1";"0";"neg1";"neg1";"1";"1";"1";"1";"2";"4";"6";"3";"7";"2";"5";"7";"5";"5";"6";"5";"5";"5";"3";"5";"3";"5";"4";"5";"3";"1";"4";"4";"3";"3";"5";"2";"4";"5";"4";"3";"7";"3";"6";"6";"At the cinema the tram was not recognized. "
"45";"1980-01-01 00:00:00";"8";"en";"1774672682";"66475899abb5d338e3f2ba4f";"one three two";"Y";"Y";"Y";"Y";"";"Y";"";"13";"5";"3";"3";"3";"3";"4";"4";"4";"2";"4";"2";"1";"1";"neg1";"1";"1";"0";"1";"neg1";"neg1";"4";"2";"6";"7";"6";"5";"5";"6";"2";"5";"4";"6";"3";"3";"3";"5";"5";"4";"5";"4";"6";"1";"4";"5";"5";"6";"5";"5";"5";"5";"6";"5";"3";"6";"6";"5";"N/A"
"46";"1980-01-01 00:00:00";"8";"en";"375920517";"66475899abb5d338e3f2ba4f";"ONE THREE TWO";"Y";"Y";"Y";"Y";"";"Y";"";"13";"5";"3";"3";"2";"3";"4";"4";"4";"2";"4";"4";"1";"1";"neg1";"neg1";"neg1";"0";"1";"0";"neg1";"4";"2";"6";"6";"6";"5";"5";"6";"2";"6";"4";"6";"5";"4";"3";"5";"5";"4";"5";"4";"6";"1";"5";"5";"5";"5";"5";"3";"6";"5";"5";"5";"5";"6";"5";"4";"n/a"
"48";"1980-01-01 00:00:00";"8";"en";"1318315617";"631659ad8e5354f16aef7249";"132";"Y";"Y";"Y";"Y";"";"Y";"";"6";"5";"2";"2";"2";"2";"4";"4";"4";"1";"4";"1";"1";"1";"neg1";"1";"1";"neg1";"2";"neg1";"0";"3";"2";"6";"6";"6";"6";"6";"6";"1";"6";"4";"6";"3";"3";"3";"5";"4";"2";"2";"3";"4";"1";"4";"5";"4";"5";"4";"1";"6";"6";"5";"4";"3";"2";"2";"2";""
"49";"1980-01-01 00:00:00";"8";"en";"182037404";"663ce7a3062a6635c2db8c3c";"132";"Y";"Y";"Y";"Y";"";"Y";"";"15";"5";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"1";"1";"neg2";"2";"2";"neg1";"neg1";"0";"0";"3";"2";"7";"7";"6";"6";"5";"6";"2";"5";"6";"3";"4";"6";"5";"5";"3";"3";"3";"3";"6";"1";"6";"4";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";""
"50";"1980-01-01 00:00:00";"8";"en";"821503204";"6689a489c029d0db22c46738";"132";"Y";"Y";"Y";"Y";"";"Y";"";"11";"5";"3";"3";"3";"3";"5";"5";"5";"1";"5";"3";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"2";"4";"2";"7";"7";"7";"7";"7";"7";"1";"7";"4";"5";"6";"6";"6";"6";"5";"3";"3";"6";"6";"1";"5";"4";"4";"5";"5";"2";"7";"7";"7";"7";"2";"4";"4";"5";"N/A"
"51";"1980-01-01 00:00:00";"8";"en";"952731931";"66cb244951abdf73420673a8";"132";"Y";"Y";"Y";"Y";"";"Y";"";"5";"5";"1neg";"1";"0";"1";"2";"2";"3";"3";"4";"2";"1";"0";"0";"0";"1";"0";"1";"0";"0";"3";"2";"5";"5";"5";"3";"3";"5";"7";"4";"7";"5";"4";"5";"4";"5";"5";"2";"3";"5";"6";"1";"6";"6";"4";"6";"5";"2";"5";"5";"5";"5";"3";"5";"5";"5";""
"52";"1980-01-01 00:00:00";"8";"en";"2021594252";"65366f503ec8c39f31048d00";"132";"Y";"Y";"Y";"Y";"";"Y";"";"6";"5";"2";"0";"2";"2";"4";"4";"4";"4";"4";"5";"1";"1";"neg1";"0";"1";"neg1";"1";"neg2";"neg1";"2";"3";"6";"6";"6";"6";"6";"6";"3";"6";"5";"5";"3";"5";"6";"5";"1";"2";"2";"1";"3";"1";"2";"4";"3";"3";"6";"2";"6";"6";"7";"6";"5";"6";"6";"7";""
"54";"1980-01-01 00:00:00";"8";"en";"415199982";"63f46b97140756e0178e60be";"132";"Y";"Y";"Y";"Y";"";"Y";"";"1";"5";"3";"3";"3";"3";"5";"5";"5";"1";"5";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"2";"5";"1";"7";"7";"7";"7";"7";"7";"1";"7";"1";"7";"7";"7";"7";"7";"1";"1";"1";"7";"7";"1";"7";"7";"7";"7";"7";"1";"7";"7";"7";"7";"1";"1";"1";"1";"N/A"
"55";"1980-01-01 00:00:00";"8";"en";"1687257196";"665dad37740a458b78ae5c71";"132";"Y";"Y";"Y";"Y";"";"Y";"";"1";"5";"2";"3";"3";"3";"5";"5";"5";"1";"5";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"2";"4";"2";"7";"6";"6";"7";"7";"7";"7";"7";"2";"7";"5";"6";"5";"5";"1";"5";"4";"2";"2";"1";"2";"5";"3";"6";"3";"1";"7";"7";"6";"5";"3";"4";"5";"5";"N/A"
"56";"1980-01-01 00:00:00";"8";"en";"1512319326";"5b9095901e21c10001e9e8ee";"132";"Y";"Y";"Y";"Y";"";"Y";"";"11";"5";"3";"3";"3";"3";"2";"2";"4";"2";"3";"2";"0";"neg1";"1";"neg1";"0";"0";"0";"1";"0";"2";"4";"4";"4";"4";"4";"4";"4";"4";"4";"6";"2";"1";"1";"1";"1";"3";"4";"4";"3";"4";"5";"4";"4";"4";"4";"4";"5";"3";"3";"4";"4";"6";"4";"4";"4";"Seemed to speed up when there were more pedestrians"
"57";"1980-01-01 00:00:00";"8";"en";"1189690575";"60ff5f95b4b604bb19bd526a";"1, 3, 2";"Y";"Y";"Y";"Y";"";"Y";"";"3";"5";"1";"1";"1neg";"0";"3";"3";"4";"2";"4";"2";"1";"neg1";"0";"neg1";"1";"1";"1";"1";"1";"1";"4";"2";"6";"6";"2";"6";"6";"2";"5";"6";"5";"5";"5";"6";"6";"2";"5";"5";"4";"6";"1";"6";"6";"2";"5";"2";"4";"5";"5";"6";"6";"6";"6";"7";"7";"I still think the lights above the pedestrians head is confusing and distracting."
"58";"1980-01-01 00:00:00";"8";"en";"2073077533";"66a2e7cb1d9c242e4a7116cc";"132";"Y";"Y";"Y";"Y";"";"Y";"";"14";"5";"0";"0";"1";"1";"4";"4";"4";"2";"4";"2";"1";"1";"neg1";"1";"1";"neg1";"1";"neg1";"1";"4";"2";"4";"6";"4";"6";"6";"6";"2";"6";"3";"6";"5";"4";"5";"6";"2";"4";"5";"2";"7";"1";"5";"5";"6";"5";"6";"2";"6";"6";"6";"6";"4";"4";"5";"5";"I found the intensity of the colors far less distracting this time. I feel like they were more transparent or just less intense and that eased some of my nerves regarding not being able to clearly identify the colors of signs and lights. Overall it felt like a much smoother ride and I am feeling safer as I gain trust in the vehicle's ability."
"59";"1980-01-01 00:00:00";"8";"en";"507316653";"66042d8fc8f0421abb8ecf06";"132";"Y";"Y";"Y";"Y";"";"Y";"";"14";"5";"2";"2";"1";"1";"3";"3";"5";"2";"3";"3";"1";"0";"0";"0";"0";"1";"0";"1";"0";"3";"1";"6";"3";"6";"6";"4";"4";"6";"4";"6";"4";"5";"1";"1";"5";"5";"3";"4";"3";"1";"1";"1";"4";"4";"1";"4";"5";"3";"5";"5";"5";"2";"4";"4";"4";"Yesterdays videos seemed to have perfect timing, i guess you would call it.  But today the vehicle drove in the bicycle lane, too close to pedestrians at times and one time came too close for my liking to a car that was backing up"
"60";"1980-01-01 00:00:00";"8";"en";"318216728";"663463a291e84b2572ef6105";"132";"Y";"Y";"Y";"Y";"";"Y";"";"17";"5";"2";"2";"2";"2";"3";"3";"3";"2";"4";"2";"1";"1";"neg1";"1";"1";"neg1";"1";"neg1";"0";"3";"2";"5";"6";"6";"5";"5";"5";"2";"5";"7";"5";"4";"4";"4";"4";"5";"5";"5";"4";"6";"6";"6";"5";"5";"5";"4";"3";"4";"5";"5";"5";"3";"4";"4";"4";"the vehicle needs to stop quicker and further back when people are crossing"
"61";"1980-01-01 00:00:00";"8";"en";"116349971";"6108d6efa698e3dbe3b313d3";"132";"Y";"Y";"Y";"Y";"";"Y";"";"18";"5";"3";"3";"3";"3";"5";"5";"5";"3";"5";"5";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"1";"5";"1";"7";"7";"7";"7";"7";"7";"7";"7";"5";"5";"5";"3";"3";"4";"2";"6";"6";"6";"7";"1";"3";"5";"6";"6";"4";"1";"7";"7";"7";"7";"7";"7";"7";"7";""
"62";"1980-01-01 00:00:00";"8";"en";"1998656259";"666b27991bb7b1ccff2286e3";"132";"Y";"Y";"Y";"Y";"";"Y";"";"15";"5";"1";"2";"2";"2";"4";"4";"5";"5";"5";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"2";"4";"1";"6";"6";"7";"6";"6";"6";"1";"7";"1";"7";"6";"6";"7";"7";"1";"4";"5";"6";"6";"1";"7";"2";"6";"7";"5";"1";"7";"7";"7";"7";"1";"1";"1";"4";"n/a"
"63";"1980-01-01 00:00:00";"8";"en";"1396405866";"67146a2fc3f2cce416bcd36f";"132";"Y";"Y";"Y";"Y";"";"Y";"";"8";"5";"3";"3";"3";"0";"4";"4";"3";"1";"4";"3";"1";"0";"neg1";"0";"1";"0";"1";"0";"1";"3";"3";"3";"6";"7";"5";"6";"7";"2";"6";"4";"5";"1";"1";"2";"1";"6";"6";"6";"5";"5";"1";"7";"4";"4";"5";"5";"2";"6";"7";"5";"4";"3";"5";"6";"7";"N/A"
